,x,y,shape
2010,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/84.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (84).jpg,"(800, 800, 3)"
2011,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/89.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (89).jpg,"(800, 800, 3)"
2012,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/234.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (234).jpg,"(800, 800, 3)"
2013,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/19.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (19).jpg,"(800, 800, 3)"
2014,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/128.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (128).jpg,"(800, 800, 3)"
2015,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/144.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (144).jpg,"(800, 800, 3)"
2016,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/26.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (26).jpg,"(800, 800, 3)"
2017,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/96.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (96).jpg,"(800, 800, 3)"
2018,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/21.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (21).jpg,"(800, 800, 3)"
2019,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/120.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (120).jpg,"(800, 800, 3)"
2020,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/22.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (22).jpg,"(800, 800, 3)"
2021,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/16.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (16).jpg,"(800, 800, 3)"
2022,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/116.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (116).jpg,"(800, 800, 3)"
2023,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/25.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (25).jpg,"(800, 800, 3)"
2024,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/146.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (146).jpg,"(800, 800, 3)"
2025,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/47.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (47).jpg,"(800, 800, 3)"
2026,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/180.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (180).jpg,"(800, 800, 3)"
2027,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/249.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (249).jpg,"(800, 800, 3)"
2028,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/40.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (40).jpg,"(800, 800, 3)"
2029,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/110.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (110).jpg,"(800, 800, 3)"
2030,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/103.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (103).jpg,"(800, 800, 3)"
2031,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/30.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (30).jpg,"(800, 800, 3)"
2032,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/80.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (80).jpg,"(800, 800, 3)"
2033,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/220.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (220).jpg,"(800, 800, 3)"
2034,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/79.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (79).jpg,"(800, 800, 3)"
2035,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/143.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (143).jpg,"(800, 800, 3)"
2036,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/118.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (118).jpg,"(800, 800, 3)"
2037,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/102.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (102).jpg,"(800, 800, 3)"
2038,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/203.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (203).jpg,"(800, 800, 3)"
2039,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/111.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (111).jpg,"(800, 800, 3)"
2040,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/230.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (230).jpg,"(800, 800, 3)"
2041,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/193.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (193).jpg,"(800, 800, 3)"
2042,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/32.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (32).jpg,"(800, 800, 3)"
2043,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/125.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (125).jpg,"(800, 800, 3)"
2044,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/136.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (136).jpg,"(800, 800, 3)"
2045,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/211.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (211).jpg,"(800, 800, 3)"
2046,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/44.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (44).jpg,"(800, 800, 3)"
2047,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/78.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (78).jpg,"(800, 800, 3)"
2048,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/34.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (34).jpg,"(800, 800, 3)"
2049,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/5.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (5).jpg,"(800, 800, 3)"
2050,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/190.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (190).jpg,"(800, 800, 3)"
2051,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/12.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (12).jpg,"(800, 800, 3)"
2052,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/107.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (107).jpg,"(800, 800, 3)"
2053,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/198.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (198).jpg,"(800, 800, 3)"
2054,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/142.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (142).jpg,"(800, 800, 3)"
2055,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/212.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (212).jpg,"(800, 800, 3)"
2056,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/216.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (216).jpg,"(800, 800, 3)"
2057,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/134.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (134).jpg,"(800, 800, 3)"
2058,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/162.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (162).jpg,"(800, 800, 3)"
2059,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/155.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (155).jpg,"(800, 800, 3)"
2060,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/58.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (58).jpg,"(800, 800, 3)"
2061,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/28.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (28).jpg,"(800, 800, 3)"
2062,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/242.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (242).jpg,"(800, 800, 3)"
2063,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/67.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (67).jpg,"(800, 800, 3)"
2064,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/91.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (91).jpg,"(800, 800, 3)"
2065,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/174.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (174).jpg,"(800, 800, 3)"
2066,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/186.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (186).jpg,"(800, 800, 3)"
2067,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/123.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (123).jpg,"(800, 800, 3)"
2068,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/135.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (135).jpg,"(800, 800, 3)"
2069,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/154.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (154).jpg,"(800, 800, 3)"
2070,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/187.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (187).jpg,"(800, 800, 3)"
2071,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/169.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (169).jpg,"(800, 800, 3)"
2072,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/204.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (204).jpg,"(800, 800, 3)"
2073,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/41.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (41).jpg,"(800, 800, 3)"
2074,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/85.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (85).jpg,"(800, 800, 3)"
2075,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/101.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (101).jpg,"(800, 800, 3)"
2076,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/88.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (88).jpg,"(800, 800, 3)"
2077,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/65.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (65).jpg,"(800, 800, 3)"
2078,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/208.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (208).jpg,"(800, 800, 3)"
2079,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/31.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (31).jpg,"(800, 800, 3)"
2080,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/138.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (138).jpg,"(800, 800, 3)"
2081,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/158.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (158).jpg,"(800, 800, 3)"
2082,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/82.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (82).jpg,"(800, 800, 3)"
2083,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/69.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (69).jpg,"(800, 800, 3)"
2084,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/194.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (194).jpg,"(800, 800, 3)"
2085,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/201.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (201).jpg,"(800, 800, 3)"
2086,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/52.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (52).jpg,"(800, 800, 3)"
2087,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/161.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (161).jpg,"(800, 800, 3)"
2088,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/129.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (129).jpg,"(800, 800, 3)"
2089,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/97.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (97).jpg,"(800, 800, 3)"
2090,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/81.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (81).jpg,"(800, 800, 3)"
2091,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/39.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (39).jpg,"(800, 800, 3)"
2092,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/112.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (112).jpg,"(800, 800, 3)"
2093,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/217.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (217).jpg,"(800, 800, 3)"
2094,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/95.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (95).jpg,"(800, 800, 3)"
2095,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/140.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (140).jpg,"(800, 800, 3)"
2096,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/29.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (29).jpg,"(800, 800, 3)"
2097,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/59.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (59).jpg,"(800, 800, 3)"
2098,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/62.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (62).jpg,"(800, 800, 3)"
2099,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/13.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (13).jpg,"(800, 800, 3)"
2100,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/176.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (176).jpg,"(800, 800, 3)"
2101,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/35.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (35).jpg,"(800, 800, 3)"
2102,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/2.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (2).jpg,"(800, 800, 3)"
2103,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/131.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (131).jpg,"(800, 800, 3)"
2104,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/157.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (157).jpg,"(800, 800, 3)"
2105,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/24.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (24).jpg,"(800, 800, 3)"
2106,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/218.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (218).jpg,"(800, 800, 3)"
2107,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/49.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (49).jpg,"(800, 800, 3)"
2108,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/64.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (64).jpg,"(800, 800, 3)"
2109,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/6.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (6).jpg,"(800, 800, 3)"
2110,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/36.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (36).jpg,"(800, 800, 3)"
2111,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/145.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (145).jpg,"(800, 800, 3)"
2112,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/74.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (74).jpg,"(800, 800, 3)"
2113,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/192.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (192).jpg,"(800, 800, 3)"
2114,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/239.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (239).jpg,"(800, 800, 3)"
2115,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/75.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (75).jpg,"(800, 800, 3)"
2116,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/114.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (114).jpg,"(800, 800, 3)"
2117,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/9.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (9).jpg,"(800, 800, 3)"
2118,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/109.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (109).jpg,"(800, 800, 3)"
2119,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/197.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (197).jpg,"(800, 800, 3)"
2120,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/121.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (121).jpg,"(800, 800, 3)"
2121,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/7.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (7).jpg,"(800, 800, 3)"
2122,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/244.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (244).jpg,"(800, 800, 3)"
2123,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/92.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (92).jpg,"(800, 800, 3)"
2124,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/87.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (87).jpg,"(800, 800, 3)"
2125,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/159.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (159).jpg,"(800, 800, 3)"
2126,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/168.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (168).jpg,"(800, 800, 3)"
2127,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/232.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (232).jpg,"(800, 800, 3)"
2128,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/99.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (99).jpg,"(800, 800, 3)"
2129,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/83.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (83).jpg,"(800, 800, 3)"
2130,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/46.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (46).jpg,"(800, 800, 3)"
2131,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/108.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (108).jpg,"(800, 800, 3)"
2132,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/54.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (54).jpg,"(800, 800, 3)"
2133,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/172.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (172).jpg,"(800, 800, 3)"
2134,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/191.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (191).jpg,"(800, 800, 3)"
2135,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/27.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (27).jpg,"(800, 800, 3)"
2136,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/248.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (248).jpg,"(800, 800, 3)"
2137,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/237.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (237).jpg,"(800, 800, 3)"
2138,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/241.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (241).jpg,"(800, 800, 3)"
2139,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/149.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (149).jpg,"(800, 800, 3)"
2140,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/33.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (33).jpg,"(800, 800, 3)"
2141,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/215.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (215).jpg,"(800, 800, 3)"
2142,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/104.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (104).jpg,"(800, 800, 3)"
2143,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/182.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (182).jpg,"(800, 800, 3)"
2144,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/209.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (209).jpg,"(800, 800, 3)"
2145,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/126.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (126).jpg,"(800, 800, 3)"
2146,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/164.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (164).jpg,"(800, 800, 3)"
2147,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/48.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (48).jpg,"(800, 800, 3)"
2148,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/61.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (61).jpg,"(800, 800, 3)"
2149,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/137.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (137).jpg,"(800, 800, 3)"
2150,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/233.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (233).jpg,"(800, 800, 3)"
2151,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/57.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (57).jpg,"(800, 800, 3)"
2152,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/77.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (77).jpg,"(800, 800, 3)"
2153,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/60.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (60).jpg,"(800, 800, 3)"
2154,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/246.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (246).jpg,"(800, 800, 3)"
2155,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/94.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (94).jpg,"(800, 800, 3)"
2156,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/247.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (247).jpg,"(800, 800, 3)"
2157,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/225.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (225).jpg,"(800, 800, 3)"
2158,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/93.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (93).jpg,"(800, 800, 3)"
2159,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/141.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (141).jpg,"(800, 800, 3)"
2160,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/207.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (207).jpg,"(800, 800, 3)"
2161,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/210.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (210).jpg,"(800, 800, 3)"
2162,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/223.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (223).jpg,"(800, 800, 3)"
2163,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/18.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (18).jpg,"(800, 800, 3)"
2164,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/70.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (70).jpg,"(800, 800, 3)"
2165,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/240.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (240).jpg,"(800, 800, 3)"
2166,/home/patrick/Git/OAM/AutoEncoder/Train/Input/12/122.jpg,/home/patrick/Git/OAM/AutoEncoder/Train/Output/12/a (122).jpg,"(800, 800, 3)"
